,c7223,c7318,c7210,c7219
2017-06-27 02:35:00,24.020000076293947,24.0,24.039999771118165,24.01599998474121
2017-06-27 02:40:00,24.00800018310547,24.0,24.060000228881837,24.0
2017-06-27 02:45:00,24.020000076293947,24.010000228881836,24.0,24.010000228881836
2017-06-27 02:50:00,24.018000030517577,24.0,24.0,24.0
2017-06-27 02:55:00,24.100000381469727,24.0,24.0,24.0
2017-06-27 03:00:00,24.051999664306642,24.010000228881836,24.036000061035157,24.0
2017-06-27 03:05:00,24.02400016784668,24.0,24.0,24.0
2017-06-27 03:10:00,24.0,24.02400016784668,24.0,24.0
2017-06-27 03:15:00,24.052000045776367,24.010000228881836,24.0,24.0
2017-06-27 03:20:00,24.0,24.013999938964844,24.013999938964844,24.0
2017-06-27 03:25:00,24.0,24.0,24.0,24.0
2017-06-27 03:30:00,24.03200035095215,24.018000411987305,24.0,24.0
2017-06-27 03:35:00,24.0,24.002000045776366,24.013999938964844,24.010000228881836
2017-06-27 03:40:00,24.054000091552734,24.018000030517577,24.0,24.0
2017-06-27 03:45:00,24.010000228881836,24.020000076293947,24.028000259399413,24.0
2017-06-27 03:50:00,24.0,24.00800018310547,24.0,24.0
2017-06-27 03:55:00,24.0,24.020000076293947,24.0,24.013999938964844
2017-06-27 04:00:00,24.0,24.010000228881836,24.0,24.0
2017-06-27 04:05:00,24.0,24.034000396728516,24.0,24.0
2017-06-27 04:10:00,24.0,24.00800018310547,24.0,24.013999938964844
2017-06-27 04:15:00,24.010000228881836,24.010000228881836,24.013999938964844,24.010000228881836
2017-06-27 04:20:00,24.0,24.00800018310547,24.0,24.0
2017-06-27 04:25:00,24.01400032043457,24.020000076293947,24.0,24.0
2017-06-27 04:30:00,24.002000045776366,24.0,24.0,24.0
2017-06-27 04:35:00,24.0,24.026000213623046,24.0,24.0
2017-06-27 04:40:00,24.0,24.055999755859375,24.01599998474121,24.0
2017-06-27 04:45:00,24.0,24.059999465942383,24.020000076293947,24.010000228881836
2017-06-27 04:50:00,24.0,24.057999420166016,24.0,24.023999786376955
2017-06-27 04:55:00,24.0,24.06199951171875,24.00800018310547,24.02400016784668
2017-06-27 05:00:00,24.0,24.094000244140624,24.013999938964844,24.043999862670898
2017-06-27 05:05:00,24.0,24.02400016784668,24.0,24.02400016784668
2017-06-27 05:10:00,24.0,24.0,24.0,24.0
2017-06-27 05:15:00,24.043999862670898,24.010000228881836,24.010000228881836,24.04199981689453
2017-06-27 05:20:00,24.049999237060547,24.0,24.0,24.020000076293947
2017-06-27 05:25:00,24.049999237060547,24.0,24.0,24.0
2017-06-27 05:30:00,24.049999237060547,24.03400001525879,24.010000228881836,24.010000228881836
2017-06-27 05:35:00,24.023999786376955,24.03200035095215,24.013999938964844,24.0
2017-06-27 05:40:00,24.0,24.0,24.0,24.0
2017-06-27 05:45:00,24.0,24.006000137329103,24.010000228881836,24.010000228881836
2017-06-27 05:50:00,24.013999938964844,24.002000045776366,24.0,24.013999938964844
2017-06-27 05:55:00,24.00800018310547,24.0,24.0,24.018000030517577
2017-06-27 06:00:00,24.0,24.0,24.026000213623046,24.020000457763672
2017-06-27 06:05:00,24.0,24.0,24.0,24.013999938964844
2017-06-27 06:10:00,24.010000228881836,24.0,24.0,24.0
2017-06-27 06:15:00,24.010000228881836,24.0,24.010000228881836,24.010000228881836
2017-06-27 06:20:00,24.010000228881836,24.0,24.010000228881836,24.010000228881836
2017-06-27 06:25:00,24.0,24.0,24.006000137329103,24.0
2017-06-27 06:30:00,24.010000228881836,24.010000228881836,24.013999938964844,24.010000228881836
2017-06-27 06:35:00,24.0,24.0,24.0,24.0
2017-06-27 06:40:00,24.0,24.0,24.00800018310547,24.0
2017-06-27 06:45:00,24.010000228881836,24.020000457763672,24.010000228881836,24.010000228881836
2017-06-27 06:50:00,24.0,24.0,24.00999984741211,24.0
2017-06-27 06:55:00,24.0,24.0,24.004000091552733,24.0
2017-06-27 07:00:00,24.01600036621094,24.01600036621094,24.020000076293947,24.02400016784668
2017-06-27 07:05:00,24.002000045776366,24.002000045776366,24.004000091552733,24.006000137329103
2017-06-27 07:10:00,24.0,24.0,24.0,24.027999877929688
2017-06-27 07:15:00,24.010000228881836,24.010000228881836,24.030000305175783,24.013999938964844
2017-06-27 07:20:00,24.0,24.0,24.0,24.0
2017-06-27 07:25:00,24.026000213623046,24.00800018310547,24.020000076293947,24.0
2017-06-27 07:30:00,24.013999938964844,24.013999938964844,24.010000228881836,24.020000076293947
2017-06-27 07:35:00,24.0,24.0,24.039999771118165,24.004000091552733
2017-06-27 07:40:00,24.029999923706054,24.0,24.030000305175783,24.061999893188478
2017-06-27 07:45:00,24.01599998474121,24.010000228881836,24.054000473022462,24.01599998474121
2017-06-27 07:50:00,24.0,24.0,24.0,24.018000030517577
2017-06-27 07:55:00,24.010000228881836,24.0,24.020000076293947,24.004000091552733
2017-06-27 08:00:00,24.010000228881836,24.010000228881836,24.076000213623047,24.042000198364256
2017-06-27 08:05:00,24.0,24.0,24.066000366210936,24.004000091552733
2017-06-27 08:10:00,24.0,24.0,24.00800018310547,24.00999984741211
2017-06-27 08:15:00,24.02400016784668,24.010000228881836,24.030000305175783,24.013999938964844
2017-06-27 08:20:00,24.0,24.094000625610352,24.006000137329103,24.05399971008301
2017-06-27 08:25:00,24.0,24.010000228881836,24.047999572753906,24.083999633789062
2017-06-27 08:30:00,24.010000228881836,24.036000061035157,24.059999465942383,24.059999465942383
2017-06-27 08:35:00,24.0,24.0,24.049999237060547,24.06999969482422
2017-06-27 08:40:00,24.0,24.0,24.049999237060547,24.049999237060547
2017-06-27 08:45:00,24.010000228881836,24.010000228881836,24.04800033569336,24.054000091552734
2017-06-27 08:50:00,24.0,24.0,24.0,24.002000045776366
2017-06-27 08:55:00,24.0,24.0,24.00800018310547,24.00800018310547
2017-06-27 09:00:00,24.010000228881836,24.010000228881836,24.020000076293947,24.010000228881836
2017-06-27 09:05:00,24.0,24.0,24.0,24.0
2017-06-27 09:10:00,24.0,24.0,24.0,24.0
2017-06-27 09:15:00,24.030000305175783,24.010000228881836,24.010000228881836,24.010000228881836
