,c7315,c7119,c7316,c7321,c7203,c7123,c7104,c6911,c7102,c6917,c7101,c7124,c7344,c6918,c6919,c7120,c7121,c7122,c7109,c7113,c7202,c7319,c7318,c7340,c7341,c7317,c7309,c7103,c7115,c7114,c7116,c7111,c7110,c6907,c7112,c7223,c6924,c6923,c6922,c6921,c6920,c7201,c7320
2017-07-08 15:10:00,98533366988.8,98342595788.8,98613315993.6,80721031987.2,98747246182.4,98612088832.0,98668340838.4,82885705728.0,97179303936.0,82067345408.0,87618308505.6,98797787545.6,54598550323.2,78561012940.8,96950997811.2,97663927910.4,90408773222.4,95467409408.0,89271184588.8,94777740492.8,99612005171.2,98146008268.8,96950648832.0,85381572198.4,85857692876.8,85264018636.8,90524473753.6,97564933324.8,96164645273.6,97630972313.6,87214025113.6,98142602854.4,98056432844.8,77468978380.8,89752216371.2,92948390707.2,98422815129.6,97367378329.6,89378816000.0,93810840371.2,98011927347.2,85266393497.6,93951227494.4
2017-07-08 15:15:00,98537348300.8,98364087500.8,98620175974.4,80757320089.6,98995897139.2,98697876275.2,96220662988.8,82888781824.0,97496086118.4,82082481766.4,87643045888.0,98707795968.0,54589057433.6,78561528217.6,96946787942.4,97702898073.6,90417875353.6,93201436672.0,89202196480.0,94807947673.6,99381338931.2,98179256320.0,96951069081.6,85334414950.4,85894287360.0,85268792115.2,90529189888.0,97747107020.8,96178079334.4,97653684633.6,87239817625.6,98056399257.6,98094256947.2,77470851891.2,89801192243.2,92727731814.4,98449313792.0,97368987238.4,89359062630.4,93857745305.6,98011260518.4,85298368512.0,93973000192.0
2017-07-08 15:20:00,99564290048.0,99059403161.6,99648589004.8,81552172646.4,99825944985.6,99231124684.8,97058431795.2,83366852198.4,97232713318.4,82845464166.4,88175454617.6,98782201446.4,55155431014.4,78972173516.8,97522842009.6,98216597913.6,91299526246.4,94040646451.2,89485991116.8,95366898483.2,101581483212.8,99088511795.2,98189425049.6,86697916825.6,86763740364.8,86161827430.4,91675917516.8,98585667993.6,96932016947.2,98518075801.6,87689752576.0,98319582003.2,98553161318.4,77963708006.4,90216229273.6,93779125043.2,98917073715.2,97903149875.2,89762657894.4,94219319705.6,98548346060.8,86224216883.2,94717454745.6
2017-07-08 15:25:00,98543149875.2,103852104089.6,98620155494.4,83198645862.4,99262340300.8,100974270054.4,98805607628.8,85884523315.2,102367023104.0,83430118195.2,93039022899.2,103874457600.0,55808373555.2,80391204044.8,99360401817.6,100048596992.0,90912733593.6,95904134758.4,91241209856.0,97276664217.6,101083720908.8,98451676364.8,97544550809.6,86903991500.8,88532075315.2,85815676108.8,91034798489.6,97621062451.2,98594701312.0,99657570713.6,89443400908.8,103661066649.6,100931171123.2,79114139238.4,95078313164.8,94491288371.2,101652410368.0,99425017856.0,90937631539.2,96777385574.4,100247973068.8,85630550016.0,95404887244.8
2017-07-08 15:30:00,98553312870.4,98355971686.4,98607838822.4,80728719360.0,98769981440.0,98643837747.2,96810183884.8,82900654489.6,97298305843.2,82073911296.0,87632096460.8,98998318694.4,54595536486.4,78574915584.0,96960552960.0,97670673203.2,90409879142.4,93656357273.6,89283601203.2,94780590489.6,99449950208.0,98158020198.4,96952391270.4,85347342745.6,85866945740.8,85265554636.8,90525122560.0,97572786995.2,96174442086.4,97643814912.0,87228106342.4,98272291225.6,98122424320.0,77477005721.6,89788382412.8,92873473228.8,98443277107.2,97378793062.4,89379894886.4,93846371532.8,98018739814.4,85287012761.6,93951658393.6
2017-07-08 15:35:00,98553824870.4,98361026969.6,98634457088.0,80775045939.2,98906271744.0,98646994124.8,96781225984.0,82881026457.6,97137609113.6,82084107059.2,87641851494.4,98567068057.6,54605785497.6,78565244928.0,96947463782.4,97652858880.0,90424452710.4,93837532364.8,89078094233.6,94770116198.4,99253766553.6,98176135987.2,96965242060.8,85352484864.0,85910682828.8,85281307852.8,90545529651.2,97697083392.0,96179278643.2,97657072025.6,87212308070.4,98093338624.0,98099438387.2,77502831001.6,89865402777.6,92902979993.6,98415669248.0,97393335500.8,89370293862.4,93805066649.6,98020232396.8,85335090790.4,93961365094.4
2017-07-08 15:40:00,98529636352.0,98360272486.4,98603375001.6,80718434304.0,98710171648.0,98778309427.2,96783880192.0,82899750912.0,97006927052.8,82073264947.2,87634275532.8,98720151142.4,54599783219.2,78578362777.6,96963834675.2,97669881856.0,90437706547.2,93572023910.4,89139995443.2,94786933555.2,99414202777.6,98152457830.4,96977045094.4,85346685747.2,85854731468.8,85263730278.4,90542875443.2,97534458265.6,96178095718.4,97634903654.4,87226952908.8,98429707878.4,98459430092.8,77479733657.6,89766697369.6,92830204723.2,98437168332.8,97383426457.6,89412299161.6,93828551475.2,98022410649.6,85259049369.6,93942553804.8
2017-07-08 15:45:00,103206900531.2,100751618048.0,101450009804.8,83821284556.8,103310962688.0,100667856486.4,97318918553.6,84462743552.0,98770562252.8,85056715161.6,89441686323.2,100560270131.2,55338182246.4,80178842009.6,99089557913.6,99778949939.2,92875795660.8,94703896166.4,91520559513.6,98138076774.4,101165680230.4,105686734438.4,99609922764.8,86415759769.6,89025997209.6,89146826752.0,93051535360.0,103679882854.4,99078476595.2,104016185753.6,89080658329.6,101715238092.8,101389991936.0,79232813465.6,92786737971.2,93489550950.4,100230071910.4,99304561049.6,91077083136.0,96806655590.4,99990381363.2,88182734028.8,101554645401.6
2017-07-08 15:50:00,98547847987.2,98358812672.0,98617573376.0,80748317081.6,98790233702.4,98659692544.0,96673755136.0,82891586764.8,97134184857.6,82085625036.8,87634790809.6,98887554662.4,54600872755.2,78573270630.4,96955243724.8,97662592614.4,90420697497.6,93724719513.6,89212723200.0,94777262080.0,99270699417.6,98168202035.2,96961691648.0,85354463232.0,85879625318.4,85278228480.0,90543443968.0,97658585088.0,96175578316.8,97650566758.4,87226839040.0,98284267929.6,98205055385.6,77477243289.6,89856319488.0,92903409254.4,98436766924.8,97373139763.2,89376200294.4,93823882035.2,98016806502.4,85282587443.2,94017223884.8
2017-07-08 15:55:00,98552289689.6,98359355801.6,98622836736.0,80747479859.2,98843883110.4,98758887014.4,96877143654.4,82890086809.6,96786206720.0,82085727436.8,87634156748.8,98445182566.4,54603393433.6,78569408921.6,96951137075.2,97654245785.6,90447948185.6,93814189260.8,88958912102.4,94773013708.8,99365840486.4,98165496217.6,96974229504.0,85370766131.2,85878951116.8,85288273510.4,90573056409.6,97659464908.8,96174800076.8,97650245632.0,87218925568.0,97882504396.8,98099657932.8,77475623731.2,89889280000.0,92935361331.2,98444172492.8,97369753190.4,89380966400.0,93827896115.2,98012659712.0,85297219993.6,93957168332.8
2017-07-08 16:00:00,98555387084.8,98372127129.6,98627935436.8,80764204646.4,98864544153.6,98711225958.4,96498950963.2,82890070425.6,97399665459.2,82105280102.4,87645026713.6,98889458483.2,54600649113.6,78598998425.6,96983021158.4,97693143859.2,90424596889.6,93775578726.4,89326281523.2,94784571801.6,99239140556.8,98177749811.2,96963022028.8,85350579404.8,85898437427.2,85286133760.0,90545576345.6,97670870630.4,96180404224.0,97663406899.2,87254776217.6,98288811212.8,98255137177.6,77479858176.0,89837335347.2,92836762419.2,98435390668.8,97375403212.8,89373615718.4,93824481689.6,98019051929.6,85294573158.4,93967039692.8
2017-07-08 16:05:00,98543196569.6,98355835699.2,98611492454.4,80731759411.2,98729696460.8,98685131980.8,96717334937.6,82891848908.8,96809683353.6,82073047859.2,87631841689.6,98501026611.2,54600919449.6,78579890585.6,96953811763.2,97661054976.0,90412893798.4,93625754419.2,89016372428.8,94781833216.0,99380612300.8,98157539328.0,96983997644.8,85409292288.0,85861960908.8,85273556582.4,90529730560.0,97561704857.6,96172092620.8,97639908147.2,87225847808.0,98170823475.2,98119385088.0,77482129817.6,89789009920.0,92778833510.4,98441112780.8,97378270412.8,89388985548.8,93829582028.8,98021759385.6,85254243942.4,93949445734.4
2017-07-08 16:10:00,100622760345.6,100054312550.4,100738605056.0,83763698892.8,100934950092.8,101064812134.4,98671755264.0,85450575872.0,98303266816.0,84988866560.0,89045289369.6,99788689408.0,55568641228.8,79231540428.8,98244991385.6,98880465305.6,93474237644.8,95490596044.8,90548523008.0,96188248883.2,102063491481.6,99910356992.0,100777676800.0,87686231654.4,89141694464.0,88396158566.4,93934961459.2,99524167270.4,98573536460.8,100823598694.4,88477840998.4,99283090636.8,99060484505.6,79302773145.6,90514017484.8,94751182848.0,101757034496.0,101410848768.0,95770590412.8,96598529638.4,102507064524.8,87770875494.4,95071517081.6
2017-07-08 16:15:00,98556140748.8,98364817408.0,98623928729.6,80749490995.2,98795343872.0,98749172940.8,96643343155.2,82898772787.2,97075775897.6,82090976051.2,87641863782.4,98845219225.6,54598067814.4,78579831603.2,96957020569.6,97669433753.6,90420873625.6,93697587609.6,89239135846.4,94784956006.4,99282323865.6,98167354982.4,96967122944.0,85360590028.8,85880599347.2,85281467596.8,90539285708.8,97636244684.8,96188461875.2,97655485235.2,87227441152.0,98262947430.4,98188410060.8,77492569702.4,89857785036.8,92872100249.6,98438764953.6,97387189862.4,89381943705.6,93830679756.8,98026909696.0,85302788096.0,93955506995.2
2017-07-08 16:20:00,98556139929.6,98366059315.2,98626888499.2,80758203187.2,98836289126.4,98719322931.2,96625317478.4,82896917299.2,97223988019.2,82096146841.6,87646919065.6,98914774220.8,54601095577.6,78579139379.2,96958376345.6,97669455052.8,90425475891.2,93854493081.6,89272326553.6,94785437696.0,99279437004.8,98173461299.2,96970934681.6,85361255219.2,85889917747.2,85286897254.4,90545492787.2,97644912640.0,96213120614.4,97662167449.6,87228004761.6,98274027110.4,98175909068.8,77489359257.6,89889651916.8,92856850841.6,98434999091.2,97387552768.0,89378888089.6,93825924300.8,98029830963.2,85339643084.8,93959672627.2
2017-07-08 16:25:00,98551699865.6,98381861683.2,98619409203.2,80761036800.0,98837959475.2,98805881241.6,96432281190.4,82899307724.8,97147055308.8,82097790976.0,87691137843.2,98833967513.6,54598538854.4,78587914649.6,96967214694.4,97676394496.0,90422430105.6,93465323929.6,89367893606.4,94790293094.4,99329740800.0,98173635788.8,96959969689.6,85364254310.4,85893475532.8,85278987059.2,90537104179.2,97640634777.6,96191311872.0,97666459238.4,87234847539.2,98327322624.0,98272198656.0,77515059200.0,89872529817.6,92799044812.8,98439010713.6,97427644416.0,89378444902.4,93830714982.4,98031785574.4,85283827712.0,93972808499.2
2017-07-08 16:30:00,98552358502.4,98357921382.4,98622442700.8,80734923980.8,98735483289.6,98693610700.8,96692937523.2,82904987238.4,96800818790.4,82082458828.8,87637377843.2,98569734553.6,54598764953.6,78579335168.0,96959843532.8,97671309721.6,90414459289.6,93754007552.0,89059690086.4,94789715558.4,99351855923.2,98162779750.4,96965087232.0,85367915315.2,85864064614.4,85276853043.2,90533925683.2,97570353971.2,96186989772.8,97643374182.4,87230037196.8,98230791372.8,98180317184.0,77485339443.2,89823262310.4,92840408678.4,98439587430.4,97383432192.0,89382150144.0,93833593651.2,98022160793.6,85270605824.0,93976646451.2
2017-07-08 16:35:00,104570265600.0,102227373260.8,104782290124.8,83043351756.8,106838038118.4,100591703654.4,97477134745.6,85879255040.0,100490326016.0,84819385548.8,90979937484.8,102364983296.0,55185600512.0,80060511027.2,98935384473.6,99628090163.2,93322089267.2,95777825587.2,91133724262.4,96946642124.8,102477555302.4,104790731161.6,101027037184.0,86758630195.2,88270881587.2,88000312934.4,93530511769.6,104182907699.2,98891169792.0,100726627532.8,88965538611.2,101630276403.2,100246642688.0,79083038310.4,92242810470.4,94439046348.8,101594905804.8,99141943296.0,90938966016.0,96762845593.6,99897001574.4,89105808588.8,97380746035.2
2017-07-08 16:40:00,98557898752.0,98372222156.8,98648936448.0,80756662272.0,98806228582.4,98777832652.8,96692011008.0,82920972288.0,96982381363.2,82087759052.8,87644480307.2,98576416768.0,54605470924.8,78577485414.4,96967460454.4,97673456025.6,90432257228.8,93795534438.4,89054999347.2,94788204953.6,99255808000.0,98173006643.2,96970461184.0,85373320396.8,85881630720.0,85289680076.8,90551060070.4,97613781401.6,96191159500.8,97658598195.2,87233487667.2,97900674252.8,98083563929.6,77485200998.4,89875301990.4,92839079116.8,98459055718.4,97386297753.6,89385302425.6,93826032435.2,98027229184.0,85311456870.4,93959990476.8
2017-07-08 16:45:00,98560493158.4,98376979251.2,98625392640.0,80756971929.6,98796829081.6,98823276134.4,96568487936.0,82924049203.2,97107425689.6,82087292108.8,87647854592.0,98863730688.0,54602348953.6,78578592972.8,96967407206.4,97673053798.4,90427171635.2,93736807628.8,89199268659.2,94792118272.0,99256746803.2,98183004160.0,96966432358.4,85372464332.8,85881724928.0,85284272537.6,90545890918.4,97622758195.2,96190880972.8,97660439756.8,87235576627.2,98136522752.0,98233851084.8,77487584870.4,89867710464.0,92858787430.4,98452266188.8,97389224755.2,89384793702.4,93828945510.4,98029558169.6,85300726988.8,93994348544.0
2017-07-08 16:50:00,98557698867.2,98369789132.8,98622026547.2,80765630054.4,98834484428.8,98764386304.0,96554890854.4,82900362854.4,96941003571.2,82110477107.2,87644110848.0,98795438899.2,54601692774.4,78578815795.2,96967784038.4,97673940172.8,90441970483.2,93588649574.4,89108989542.4,94799395225.6,99277231718.4,98173381836.8,96966695321.6,85365598617.6,85890458419.2,85298297241.6,90583280025.6,97669931008.0,96197696716.8,97665779302.4,87235988684.8,98329944883.2,98275049472.0,77520243916.8,89896373452.8,92816364339.2,98436455628.8,97392688332.8,89426631065.6,93832265728.0,98029890764.8,85288618393.6,93964084019.2
2017-07-08 16:55:00,99057339596.8,98701267763.2,99151165849.6,81143516364.8,99271675084.8,99001446400.0,96532398899.2,83025387520.0,97075077939.2,82463174656.0,87902579097.6,98823153254.4,54871564288.0,78728468889.6,97185434009.6,97886538137.6,90862462566.4,93641846784.0,89334018867.2,95058167398.4,100242836684.8,98643471564.8,97563561984.0,86053579161.6,86305650278.4,85718713958.4,91124686028.8,98057080012.8,96551656652.8,98076671180.8,87418351616.0,98206615961.6,98284180275.2,77646329446.4,89996355174.4,93260778700.8,98600062156.8,97568344473.6,89442549760.0,93975728947.2,98236485632.0,85727810355.2,94327227187.2
2017-07-08 17:00:00,101777272012.8,101253817139.2,101948733849.6,82332088729.6,102438095257.6,100040033894.4,103993541427.2,83711189811.2,99715937075.2,83658473472.0,90258831769.6,101625257164.8,58103838310.4,79639010508.8,98345174630.4,99043947315.2,92439170252.8,97934986444.8,90189466009.6,96332328140.8,99678349721.6,101153629798.4,99468262604.8,88776445952.0,87593534259.2,87361246003.2,92882033049.6,100698695270.4,97655041228.8,99383328768.0,88465461248.0,100912454860.8,99639152640.0,78327953817.6,91135948390.4,97277949542.4,99761842585.6,98256035840.0,92350722048.0,94539166515.2,99227012300.8,86864585523.2,95602132582.4
2017-07-08 17:05:00,98562363392.0,98374594560.0,98624041779.2,80764918169.6,98814036377.6,98831006924.8,96505449676.8,82903638835.2,96967594803.2,82097069260.8,87649432371.2,98796552192.0,54607373107.2,78584623104.0,96977844633.6,97678050099.2,90432935526.4,93647853977.6,89088041779.2,94794930585.6,99202046361.6,98186201497.6,96975579545.6,85363910246.4,85897737011.2,85298383257.6,90555111833.6,97632478822.4,96224996556.8,97673598566.4,87236390092.8,98076123136.0,98229707571.2,77491881574.4,89891978444.8,92819752550.4,98438135808.0,97394768281.6,89387415142.4,93830067814.4,98035066470.4,85330542592.0,93978091520.0
2017-07-08 17:10:00,98561760460.8,98372228710.4,98623815680.0,80760830361.6,98775498752.0,98973632921.6,96608745881.6,82907389952.0,97102985625.6,82097196236.8,87648280576.0,99009440972.8,54607862169.6,78581936947.2,96969206169.6,97677673267.2,90429616947.2,93792700825.6,89206065561.6,94799423078.4,99265124761.6,98206639718.4,97001370419.2,85364016742.4,85892907827.2,85293421363.2,90552598528.0,97617350656.0,96194027520.0,97671560396.8,87236163993.6,98234698137.6,98177817804.8,77489780326.4,89873418649.6,92798087168.0,98440569651.2,97392186163.2,89390142259.2,93833247129.6,98031470182.4,85302811033.6,93999713484.8
2017-07-08 17:15:00,98563812556.8,98371428352.0,98622941593.6,80759969382.4,98776514560.0,98924395724.8,96611318988.8,82907816755.2,97094718259.2,82096119808.0,87648718848.0,98998296576.0,54607657369.6,78582028697.6,96967814348.8,97677900185.6,90429144268.8,93776423321.6,89431424204.8,94834108825.6,99275438489.6,98214149324.8,97023788646.4,85363784089.6,85891900211.2,85293649100.8,90552187289.6,97615706521.6,96193841561.6,97670951731.2,87236042752.0,98221086310.4,98169797017.6,77489428889.6,89869500416.0,92795181465.6,98440030617.6,97392339353.6,89389722828.8,93833729638.4,98031083520.0,85301664153.6,93979974860.8
2017-07-08 17:20:00,98605585203.2,98363006156.8,98676830208.0,80749954662.4,98721637171.2,98737000448.0,96655877734.4,82907739750.4,96976983654.4,82094682931.2,87643028684.8,99040489472.0,54683580006.4,78582106521.6,96968244428.8,97677324288.0,90510844723.2,93740474368.0,89192499609.6,94795398348.8,99637379072.0,98179455385.6,97115013939.2,85585184358.4,85879709696.0,85400467865.6,90661338316.8,97582073446.4,96187548467.2,97683469107.2,87235145728.0,98299104460.8,98207976652.8,77489984307.2,89859896934.4,92838588416.0,98440424652.8,97392232857.6,89393616486.4,93833615769.6,98031436595.2,85328800153.6,93994272358.4
2017-07-08 17:25:00,101798935756.8,101121268121.6,101415542784.0,86768458137.6,104907744051.2,100868255744.0,97186388377.6,84655569305.6,99269646745.6,85580653363.2,89943697817.6,101156712448.0,55279392358.4,80262835404.8,99147540889.6,99819667456.0,94037976678.4,94796845875.2,91703878451.2,98265723699.2,101180517580.8,103785151692.8,98195548569.6,86624930201.6,92342216294.4,87900331212.8,94511403827.2,102176022528.0,99160662835.2,105726391910.4,89188043980.8,101201892966.4,101551597158.4,79373787955.2,93031287193.6,93383294976.0,100208096051.2,99405733888.0,91099140915.2,95156352614.4,100138949017.6,88360311193.6,100429555302.4
2017-07-08 17:30:00,98569056256.0,98381548748.8,98646601728.0,80756216627.2,98782142464.0,98765688832.0,96644494131.2,82910524211.2,97239268556.8,82102932275.2,87647566233.6,98845337190.4,54605468467.2,78585036800.0,97007464448.0,97715946291.2,90431076761.6,93931804262.4,89162620928.0,94806745088.0,99215505817.6,98176830668.8,96983422566.4,85393572659.2,85889415577.6,85298505318.4,90553302220.8,97602361753.6,96219942912.0,97672603238.4,87258099712.0,98387451084.8,98246949273.6,77492057702.4,89866267852.8,92839604224.0,98440735129.6,97397776384.0,89397269299.2,93836499353.6,98041347276.8,85300060979.2,93975991091.2
2017-07-08 17:35:00,98566161203.2,98381520896.0,98641821696.0,80759949721.6,98836965785.6,98787827712.0,96506458112.0,82915002777.6,96943438233.6,82108438118.4,87647883264.0,98905368985.6,54605260390.4,78588024422.4,96976732979.2,97687326720.0,90435171123.2,93728089702.4,89162040934.4,94806343680.0,99251110707.2,98180446617.6,96987234304.0,85372992716.8,85898330931.2,85299335168.0,90554377011.2,97636648550.4,96224690995.2,97679908044.8,87250146918.4,98409224601.6,98257545625.6,77495099392.0,89879064576.0,92762180812.8,98470624460.8,97401355468.8,89390782054.4,93865667788.8,98044860825.6,85331250380.8,93981692723.2
2017-07-08 17:40:00,98567159808.0,98386280448.0,98649269862.4,80755816857.6,98799801139.2,98853688115.2,96509837312.0,82934687334.4,97045005926.4,82098377523.2,87650739814.4,98999087923.2,54608860774.4,78583327129.6,96970361241.6,97680051404.8,90435348070.4,93784484249.6,89274222182.4,94806790144.0,99218264883.2,98220523520.0,96984139366.4,85372366848.0,85889146060.8,85298420940.8,90554350796.8,97616880435.2,96196056678.4,97673492070.4,87242531635.2,98219832115.2,98148858265.6,77495277158.4,89828641177.6,92796462694.4,98478277427.2,97400233164.8,89391842099.2,93837272678.4,98038928179.2,85325578240.0,93978080051.2
2017-07-08 17:45:00,99153181900.8,98826056499.2,99227613593.6,81209383321.6,99373920256.0,99012080435.2,96383641190.4,83121362534.4,97090490368.0,82540560384.0,88002211020.8,98887387545.6,54919725056.0,78787434905.6,97262532198.4,97983656755.2,90927831449.6,93614134886.4,89425118822.4,95130432307.2,100371424870.4,98713550848.0,97672093696.0,86186869555.2,86385392844.8,85783503667.2,91203024486.4,98171260108.8,96640925696.0,98174101094.4,87501049856.0,98440399257.6,98445037568.0,77719365222.4,90095328460.8,93316021452.8,98669725286.4,97673228288.0,89522610176.0,94020235264.0,98312916172.8,85807629107.2,94419025920.0
2017-07-08 17:50:00,100992623411.2,100078983577.6,101082553548.8,83655281049.6,100994659123.2,101504622592.0,99346625331.2,84301927219.2,98341867520.0,85052532326.4,89038097612.8,100236806553.6,55746558361.6,80971742412.8,99721562521.6,100430601420.8,97181036544.0,97847517184.0,90650496204.8,97658914406.4,99756691456.0,100042368614.4,102245671731.2,87194123468.8,89007016345.6,90400273203.2,97474591948.8,99924418560.0,99109451366.4,100953065881.6,89811170099.2,99765895987.2,100990910464.0,78976765952.0,90599029964.8,95718102630.4,99856886169.6,98968260608.0,90137919488.0,95054886502.4,99606292070.4,87475871744.0,96559372697.6
2017-07-08 17:55:00,98579363430.4,98386689228.8,98660593664.0,80827419852.8,98819611852.8,98816232652.8,96556915916.8,82912105267.2,96959555993.6,82104736972.8,87650338406.4,99084980224.0,54614845849.6,78590387814.4,96970080256.0,97713435443.2,90440793292.8,93761286963.2,89268996505.6,94811167129.6,99305414656.0,98190449049.6,97031353139.2,85374880153.6,85949832396.8,85303162470.4,90582034022.4,97639923712.0,96204122521.6,97685475328.0,87263660441.6,98297651200.0,98263906713.6,77498534297.6,89903539814.4,92790395699.2,98452581580.8,97395868467.2,89393825382.4,93838512947.2,98036720435.2,85324244582.4,93990210764.8
2017-07-08 18:00:00,98574802944.0,98387110297.6,98651229388.8,80763366604.8,98821237964.8,98899861504.0,96655405875.2,82919629619.2,96881659904.0,82104973721.6,87650633318.4,98824327987.2,54622253056.0,78593590886.4,96973618380.8,97686403481.6,90444523929.6,94055197081.6,89210539212.8,94810429030.4,99310674739.2,98183615283.2,96991898009.6,85372189900.8,85896241971.2,85298594611.2,90574834073.6,97614823424.0,96207967846.4,97709682688.0,87242863411.2,98172007219.2,98144620544.0,77503195545.6,89834504192.0,92830946099.2,98453906227.2,97397576499.2,89402527744.0,93842612224.0,98067905740.8,85307496038.4,93992628224.0
2017-07-08 18:05:00,98574974156.8,98391727308.8,98650247168.0,80761662668.8,98797644185.6,98781555916.8,96547608985.6,82915153510.4,97043367526.4,82104537907.2,87653390745.6,99248932454.4,54608229171.2,78597214208.0,96980361216.0,97694465228.8,90436445798.4,93842384486.4,89340707635.2,94815574425.6,99235985817.6,98187428659.2,96992297779.2,85371300249.6,85894863257.6,85297965465.6,90573707673.6,97621136179.2,96236994560.0,97676389580.8,87251473203.2,98456892211.2,98301861888.0,77523288064.0,89885539532.8,92810060595.2,98452290764.8,97426454118.4,89396928512.0,93838587494.4,98046955520.0,85305212928.0,93982127718.4
2017-07-08 18:10:00,98574435123.2,98382752153.6,98650542899.2,80762111590.4,98810476953.6,98780118220.8,96463445196.8,82914271232.0,97122437529.6,82108912435.2,87647517081.6,99502657536.0,54624346931.2,78595181772.8,96978174771.2,97694855168.0,90436446617.6,93661160243.2,89112329420.8,94809260851.2,99195031552.0,98183337574.4,96991799705.6,85379351347.2,85895615283.2,85298178457.6,90574920089.6,97623547084.8,96208934502.4,97676170854.4,87242868326.4,98284698009.6,98231874355.2,77503597772.8,89871360819.2,92738538700.8,98452470169.6,97400993382.4,89392528588.8,93839051980.8,98044238233.6,85306472857.6,93980930048.0
2017-07-08 18:15:00,106442479206.4,101994969497.6,105420496076.8,82936914739.2,101901280051.2,100434150195.2,99923084083.2,85813904179.2,100207967436.8,84442538803.2,90850231091.2,102240080691.2,56840065024.0,79913991372.8,98838432153.6,99517168844.8,92788681932.8,95984412262.4,92584345600.0,96825900236.8,102374547456.0,101292460441.6,100289682636.8,86791997849.6,88159592448.0,87895800217.6,93319070515.2,104713013657.6,98214243532.8,100630958899.2,88846700544.0,101482955571.2,100164055040.0,80402558976.0,91588048486.4,96143125708.8,101507082649.6,100600868864.0,90830050918.4,96591895756.8,100463553740.8,91218930073.6,96716201984.0
2017-07-08 18:20:00,98571916902.4,98392187699.2,98645632614.4,80768167116.8,98833870848.0,98839610163.2,96572980428.8,82923568332.8,96886050816.0,82134342041.6,87653916672.0,99091231539.2,54610558156.8,78595487334.4,96988690022.4,97688195072.0,90436441702.4,93778752307.2,89339490304.0,94815726796.8,99301558681.6,98183608729.6,97009477222.4,85405619814.4,85897922150.4,85296991436.8,90565187993.6,97588710604.8,96209022156.8,97673299558.4,87246464614.4,98395261337.6,98742093414.4,77504705331.2,89880856166.4,92753544806.4,98463201689.6,97411951001.6,89404004761.6,93857277542.4,98049128857.6,85285416960.0,93978894336.0
2017-07-08 18:25:00,98581877555.2,98392636620.8,98665356492.8,80774705971.2,98849725644.8,98917357158.4,96549181849.6,82918274662.4,96966547046.4,82109539942.4,87655166771.2,98891983257.6,54614212608.0,78589816012.8,96977384243.2,97731837132.8,90449071308.8,93867111219.2,89257827532.8,94818843033.6,99246300364.8,98192769024.0,97003619123.2,85376663552.0,85908441497.6,85310648320.0,90585895731.2,97668056678.4,96215791206.4,97722706329.6,87292576563.2,98225204428.8,98189217792.0,77501150003.2,89850562150.4,92819569868.8,98459945369.6,97408088473.6,89396721254.4,93847636377.6,98040471552.0,85324567347.2,94024173977.6
2017-07-08 18:30:00,98595696640.0,98383572992.0,98657081753.6,80763703296.0,98765408665.6,98792064614.4,96469227929.6,82918343475.2,96747992678.4,82104569856.0,87648975257.6,98808520704.0,54610798182.4,78592333414.4,96983126835.2,97687203840.0,90444342886.4,93769153740.8,89193542451.2,94807756800.0,99258129612.8,98184446771.2,96992169164.8,85376211353.6,85888873267.2,85304733696.0,90577260544.0,97597355622.4,96208681369.6,97694955929.6,87246221312.0,98181170790.4,98292529561.6,77503322521.6,89901731840.0,92754710528.0,98459515289.6,97408196608.0,89396664729.6,93847402905.6,98045043507.2,85294542848.0,94006413721.6
2017-07-08 18:35:00,99594723328.0,104167609139.2,100141837516.8,82810951270.4,100822691840.0,101508664524.8,99190222028.8,86343806156.8,101966426931.2,84667394457.6,93164309708.8,103964234547.2,56353528217.6,80623240806.4,99792388096.0,100511911116.8,91756023808.0,95342447820.8,93696835584.0,97870666137.6,103357246668.8,101049199001.6,98794813030.4,88622659174.4,88266961715.2,86645810790.4,92155773747.2,98544013312.0,99342498201.6,100511196774.4,89849510297.6,105846353920.0,101173166080.0,80215800217.6,92512690995.2,94938871398.4,102085405900.8,99467154227.2,91239476428.8,97128402124.8,100476805120.0,86188269568.0,98015701401.6
2017-07-08 18:40:00,98586406912.0,98399674368.0,98689599078.4,80766155980.8,98757971148.8,98907621785.6,96703975424.0,82926342144.0,96753095475.2,82113147699.2,87658356736.0,98678917529.6,54615452057.6,78598671564.8,96986944307.2,97696290406.4,90448890265.6,93986858598.4,89064677376.0,94819865395.2,99291887206.4,98213831475.2,97008626073.6,85384823603.2,85891747020.8,85312973209.6,90595065856.0,97613250560.0,96216375296.0,97677045760.0,87269713510.4,98282692608.0,98613925478.4,77506064384.0,89910938828.8,92860263628.8,98469145804.8,97418442342.4,89402284441.6,93860610048.0,98050678784.0,85311111987.2,93987776921.6
2017-07-08 18:45:00,98594498969.6,98433787494.4,98674017894.4,80777154560.0,98832987750.4,98802913280.0,96390944358.4,82952177254.4,96991449088.0,82118204620.8,87688142848.0,98991661056.0,54624944947.2,78603875942.4,96996773068.8,97706116710.4,90448756736.0,93706552934.4,89347248947.2,94824274329.6,99211999641.6,98195647692.8,96997520998.4,85383049216.0,85910853222.4,85306756300.8,90586311065.6,97656544460.8,96225937817.6,97692193587.2,87259788902.4,98430859673.6,98322876006.4,77509941657.6,89932291276.8,92786220236.8,98466849587.2,97427647692.8,89401923174.4,93859858841.6,98057199616.0,85319974092.8,94003145932.8
