,c7315,c7119,c7316,c7321,c7203,c7123,c7104,c6911,c7102,c6917,c7101,c7124,c7344,c6918,c6919,c7120,c7121,c7122,c7109,c7113,c7202,c7319,c7318,c7340,c7341,c7317,c7309,c7103,c7115,c7114,c7116,c7111,c7110,c6907,c7112,c7223,c6924,c6923,c6922,c6921,c6920,c7201,c7320
2017-07-08 01:25:00,119853056.0,120485478.4,126080614.4,119087104.0,125838950.4,120125030.4,127038259.2,126550835.2,120659968.0,122016563.2,125646438.4,121192448.0,115840614.4,125242572.8,125892198.4,119349248.0,126304256.0,119525376.0,118202368.0,120573952.0,126077337.6,124755148.8,120751718.4,118988800.0,124891136.0,126989926.4,126731878.4,119922688.0,125611212.8,126215782.4,125388390.4,124640460.8,118980608.0,5162201907.2,120725504.0,120881152.0,125424435.2,124040806.4,121534054.4,119319756.8,126764646.4,122899660.8,125872537.6
2017-07-08 01:30:00,124722380.8,120494489.6,126091264.0,120241356.8,125847961.6,120131584.0,127049728.0,126562304.0,120674713.6,126378803.2,125652992.0,121212928.0,115847168.0,125251584.0,125898752.0,119353344.0,126312448.0,123908096.0,118213017.6,120578048.0,126083072.0,124764160.0,120766464.0,118992896.0,125992960.0,126996480.0,126744166.4,119930880.0,125620224.0,126220697.6,125394944.0,124653568.0,118984704.0,5162211737.6,120733696.0,120883609.6,125434265.6,124047360.0,121540608.0,119323033.6,126771200.0,125610393.6,125884825.6
2017-07-08 01:35:00,125937254.4,120496128.0,126091264.0,124833792.0,125849600.0,120129945.6,127049728.0,126562304.0,120676352.0,126382080.0,125651353.6,121211289.6,115847168.0,125251584.0,125896294.4,119353344.0,126312448.0,125001728.0,118214656.0,120578048.0,126087168.0,124764160.0,120766464.0,118992896.0,125992960.0,126996480.0,126746624.0,119930880.0,125621862.4,126220697.6,125394944.0,124653568.0,118987980.8,5162215833.6,120733696.0,120885248.0,125434265.6,124047360.0,121540608.0,119324672.0,126771200.0,125612032.0,125884825.6
2017-07-08 01:40:00,125945446.4,120504320.0,126099456.0,124840345.6,125857792.0,120143052.8,127057920.0,126574592.0,120684544.0,126390272.0,125661184.0,122310656.0,115855360.0,125259776.0,125908582.4,119361536.0,126320640.0,125008281.6,118222848.0,122769408.0,126094540.8,124772352.0,120774656.0,119006822.4,125999513.6,127004672.0,126754816.0,119939072.0,125632512.0,126230528.0,125407232.0,124661760.0,119001088.0,5679887974.4,122931609.6,126368972.8,125442457.6,124055552.0,121552896.0,119329587.2,126776115.2,125620224.0,125893017.6
2017-07-08 01:45:00,125947904.0,120506777.6,126099456.0,124841984.0,125857792.0,125599744.0,127057920.0,126574592.0,120682905.6,126392729.6,125660364.8,126668800.0,115855360.0,125259776.0,125911040.0,121575014.4,126320640.0,125008281.6,120408473.6,126038016.0,126093721.6,124772352.0,121928089.6,124448768.0,126001152.0,127004672.0,126754816.0,121027788.8,125635788.8,126234624.0,125405593.6,124661760.0,122286080.0,5918793728.0,126214144.0,126369792.0,125442457.6,124055552.0,125909401.6,122648985.6,126779392.0,125620224.0,125898752.0
2017-07-08 01:50:00,125952000.0,124869017.6,126103552.0,124846080.0,125861888.0,125603840.0,127062016.0,126578688.0,126156800.0,126396825.6,125669376.0,126672896.0,115859456.0,125259776.0,125913497.6,124903424.0,126324736.0,125013196.8,123691008.0,126042112.0,126096179.2,124776448.0,126537728.0,124451225.6,126005248.0,127008768.0,126757273.6,125394944.0,125642342.4,126238720.0,125411328.0,124662579.2,124475801.6,5918802739.2,126214963.2,126372249.6,125448192.0,124059648.0,127004672.0,124868198.4,126781849.6,125624320.0,125902848.0
2017-07-08 01:55:00,125952000.0,125960192.0,126103552.0,124846080.0,125861888.0,125603840.0,127060377.6,126578688.0,126156800.0,126396825.6,125667737.6,126672896.0,115857817.6,125263052.8,125915136.0,124903424.0,126324736.0,125014016.0,123689369.6,126042112.0,126128947.2,124776448.0,126537728.0,124452864.0,126008524.8,127008768.0,126758912.0,125394944.0,125648896.0,126238720.0,125411328.0,124665856.0,124476620.8,5918807654.4,126218240.0,126373888.0,125448192.0,124058009.6,127004672.0,124869836.8,126783488.0,125655449.6,125901209.6
2017-07-08 02:00:00,125964288.0,125971660.8,126111744.0,124862464.0,125870080.0,125616128.0,127070208.0,126586880.0,126168268.8,126405017.6,125675929.6,126685184.0,115924172.8,125271244.8,125927424.0,124918988.8,126332928.0,125023846.4,123700838.4,126054400.0,126287872.0,124784640.0,126549196.8,124467609.6,126019174.4,127021056.0,126767104.0,125406412.8,125665280.0,126246912.0,125419520.0,124674867.2,124488908.8,6233850675.2,126230528.0,126390272.0,125460480.0,124080128.0,127016140.8,124886220.8,126794137.6,125800448.0,125909401.6
2017-07-08 02:05:00,125960192.0,125972480.0,126111744.0,124862464.0,125870080.0,125616128.0,127070208.0,126584422.4,126169088.0,126406656.0,125677568.0,126687641.6,116133888.0,125272064.0,125927424.0,124919808.0,126332928.0,125026304.0,123703296.0,126052761.6,126287872.0,124784640.0,126550016.0,124467609.6,126021632.0,127019417.6,126765465.6,125407232.0,125668556.8,126241996.8,125417881.6,124676505.6,124489728.0,6312611020.8,126230528.0,126390272.0,125454745.6,124080128.0,127016960.0,124886220.8,126795776.0,125800448.0,125907763.2
2017-07-08 02:10:00,125967564.8,125976576.0,126115840.0,124866560.0,125872537.6,125620224.0,127074304.0,126590976.0,126173184.0,126414848.0,125681664.0,126693376.0,116136345.6,125280256.0,125931520.0,124923904.0,126341120.0,125029580.8,123705753.6,126060953.6,126291968.0,124788736.0,126554112.0,124473344.0,126025728.0,127025152.0,126771200.0,125411328.0,125675110.4,126250188.8,125421977.6,124682240.0,124496281.6,6312617574.4,126234624.0,126394368.0,125460480.0,124088320.0,127021056.0,124889497.6,126799872.0,125801267.2,125911040.0
2017-07-08 02:15:00,125968384.0,125976576.0,126119936.0,124866560.0,125874995.2,125620224.0,127074304.0,126590976.0,126173184.0,126414848.0,125684121.6,126686003.2,116137984.0,125279436.8,125931520.0,124923904.0,126341120.0,125030400.0,123707392.0,126062592.0,126291968.0,124788736.0,126552473.6,124473344.0,126025728.0,127025152.0,126771200.0,125411328.0,125677568.0,126255104.0,125418700.8,124686336.0,124497920.0,6579571916.8,126234624.0,126394368.0,125461299.2,124092416.0,127021056.0,124891136.0,126799872.0,125804544.0,125913497.6
2017-07-08 02:20:00,125974937.6,125984768.0,126128128.0,124874752.0,125886464.0,125628416.0,127086592.0,126597529.6,126181376.0,126423040.0,125693952.0,126696652.8,116150272.0,125292544.0,125939712.0,124932096.0,126351769.6,125040230.4,123715584.0,126070784.0,126300160.0,124801024.0,126562304.0,124481536.0,126033920.0,127033344.0,126783488.0,125419520.0,125689856.0,126267392.0,125435904.0,124694528.0,124505292.8,7066267648.0,126242816.0,126402560.0,125476864.0,124100608.0,127033344.0,124897689.6,126808064.0,125812736.0,125923328.0
2017-07-08 02:25:00,125978214.4,125988044.8,126128128.0,124876390.4,125886464.0,125630054.4,127086592.0,126602444.8,126182195.2,126423040.0,125691494.4,126696652.8,116148633.6,125294182.4,125941350.4,124932096.0,126355865.6,125042688.0,123715584.0,126069145.6,126300979.2,124802662.4,126563942.4,124479897.6,126035558.4,127034982.4,126785126.4,125417881.6,125689856.0,126267392.0,125435904.0,124696166.4,124508569.6,7066272563.2,126242816.0,126402560.0,125477683.2,124100608.0,127031705.6,124898508.8,126809702.4,125814374.4,125924147.2
2017-07-08 02:30:00,125983129.6,125997056.0,126136320.0,124882944.0,125898752.0,125636608.0,127094784.0,126611456.0,126189568.0,126435328.0,125697228.8,126705664.0,116154368.0,125299097.6,125946265.6,124936192.0,126361600.0,125045964.8,123723776.0,126074880.0,126305075.2,124809216.0,126570496.0,124485632.0,126046208.0,127041536.0,126791680.0,125430988.8,125698048.0,126275584.0,125442457.6,124702720.0,124511027.2,7066289766.4,126253465.6,126406656.0,125485056.0,124104704.0,127037440.0,124903424.0,126818713.6,125822566.4,125935616.0
2017-07-08 02:35:00,125984768.0,125997056.0,126136320.0,124882944.0,125898752.0,125636608.0,127094784.0,126611456.0,126189568.0,126435328.0,125702144.0,126708940.8,116153548.8,125299097.6,125947904.0,124936192.0,126361600.0,125046784.0,123723776.0,126074880.0,126306713.6,124809216.0,126570496.0,124483993.6,126046208.0,127043174.4,126791680.0,125431808.0,125702144.0,126275584.0,125442457.6,124702720.0,124514304.0,7331241164.8,126255104.0,126405017.6,125485056.0,124104704.0,127037440.0,124903424.0,126820352.0,125825024.0,125934796.8
2017-07-08 02:40:00,125988864.0,126001152.0,126140416.0,124887040.0,125902848.0,125640704.0,127098880.0,126615552.0,126193664.0,126439424.0,125710336.0,126713856.0,116158464.0,125304832.0,125952000.0,124940288.0,126364057.6,125053337.6,123726233.6,126078976.0,126312448.0,124813312.0,126574592.0,124489728.0,126050304.0,127049728.0,126795776.0,125435904.0,125714432.0,126279680.0,125448192.0,124706816.0,124516761.6,7460186521.6,126259200.0,126410752.0,125489152.0,124107161.6,127041536.0,124906700.8,126824448.0,125827481.6,125938073.6
