,c6643,c6947
2017-06-30 00:20:00,989659136.0,942620672.0
2017-06-30 00:25:00,989903257.6,942619033.6
2017-06-30 00:30:00,990135091.2,942623948.8
2017-06-30 00:35:00,990321868.8,942519910.4
2017-06-30 00:40:00,990389043.2,942108672.0
2017-06-30 00:45:00,990626611.2,942108672.0
2017-06-30 00:50:00,990874828.8,942116864.0
2017-06-30 00:55:00,991114035.2,942118502.4
2017-06-30 01:00:00,991339315.2,942132428.8
2017-06-30 01:05:00,991576883.2,942136524.8
2017-06-30 01:10:00,991821004.8,942145536.0
2017-06-30 01:15:00,992152780.8,942184857.6
2017-06-30 01:20:00,992538624.0,942247936.0
2017-06-30 01:25:00,992780288.0,942249574.4
2017-06-30 01:30:00,993025228.8,942262681.6
2017-06-30 01:35:00,993406976.0,942248755.2
2017-06-30 01:40:00,993736294.4,942243840.0
2017-06-30 01:45:00,993966489.6,942247936.0
2017-06-30 01:50:00,994212249.6,942252032.0
2017-06-30 01:55:00,994459648.0,942101299.2
2017-06-30 02:00:00,994719334.4,942083276.8
2017-06-30 02:05:00,994965094.4,942084096.0
2017-06-30 02:10:00,995218227.2,942087372.8
2017-06-30 02:15:00,995315712.0,941916160.0
2017-06-30 02:20:00,995558195.2,941924352.0
2017-06-30 02:25:00,995799859.2,941925990.4
2017-06-30 02:30:00,996049715.2,941950566.4
2017-06-30 02:35:00,996129996.8,942006272.0
2017-06-30 02:40:00,996370841.6,942010368.0
2017-06-30 02:45:00,996610867.2,942010368.0
2017-06-30 02:50:00,996841881.6,942107852.8
2017-06-30 02:55:00,997014732.8,942465024.0
2017-06-30 03:00:00,997264588.8,942472396.8
2017-06-30 03:05:00,997499699.2,942473216.0
2017-06-30 03:10:00,997773312.0,942736998.4
2017-06-30 03:15:00,998045286.4,943124480.0
2017-06-30 03:20:00,998290227.2,943128576.0
2017-06-30 03:25:00,998531891.2,943130214.4
2017-06-30 03:30:00,998877593.6,943373516.8
2017-06-30 03:35:00,999181516.8,943534080.0
2017-06-30 03:40:00,999427276.8,943542272.0
2017-06-30 03:45:00,999669760.0,943542272.0
2017-06-30 03:50:00,1047583129.6,943684812.8
2017-06-30 03:55:00,1000230092.8,943718400.0
2017-06-30 04:00:00,1000484044.8,943730688.0
2017-06-30 04:05:00,1000730624.0,943730688.0
2017-06-30 04:10:00,1001068953.6,944041984.0
2017-06-30 04:15:00,1001341747.2,944041984.0
2017-06-30 04:20:00,1001585049.6,944046080.0
2017-06-30 04:25:00,1001825075.2,944046080.0
2017-06-30 04:30:00,1210829209.6,1148784640.0
2017-06-30 04:35:00,1211070873.6,1148784640.0
2017-06-30 04:40:00,1211316633.6,1148788736.0
2017-06-30 04:45:00,1211560755.2,1148788736.0
2017-06-30 04:50:00,1417451929.6,1347493888.0
2017-06-30 04:55:00,1417700966.4,1347493888.0
2017-06-30 05:00:00,1417963110.4,1347505356.8
2017-06-30 05:05:00,1418214604.8,1346150400.0
2017-06-30 05:10:00,1414677299.2,1340731392.0
2017-06-30 05:15:00,1414923878.4,1340731392.0
2017-06-30 05:20:00,1415172915.2,1340739584.0
2017-06-30 05:25:00,1415165542.4,1340457779.2
2017-06-30 05:30:00,1414413516.8,1339335475.2
2017-06-30 05:35:00,1414661734.4,1339338752.0
2017-06-30 05:40:00,1414919782.4,1339351040.0
2017-06-30 05:45:00,1415020544.0,1339231436.8
2017-06-30 05:50:00,1414684672.0,1338757120.0
2017-06-30 05:55:00,1414937804.8,1338757120.0
2017-06-30 06:00:00,1415208140.8,1338765312.0
2017-06-30 06:05:00,1415338393.6,1338685030.4
2017-06-30 06:10:00,1415405568.0,1338572800.0
2017-06-30 06:15:00,1415657062.4,1338572800.0
2017-06-30 06:20:00,1415908556.8,1338576896.0
2017-06-30 06:25:00,1416133017.6,1338459750.4
2017-06-30 06:30:00,1416378777.6,1338392576.0
2017-06-30 06:35:00,1416626995.2,1338392576.0
2017-06-30 06:40:00,1416888320.0,1338396672.0
2017-06-30 06:45:00,1417224192.0,1338345062.4
2017-06-30 06:50:00,1417540403.2,1338318848.0
2017-06-30 06:55:00,1417789440.0,1338318848.0
2017-06-30 07:00:00,1418047488.0,1338327040.0
2017-06-30 07:05:00,1418243276.8,1338376192.0
2017-06-30 07:10:00,1418483302.4,1338392576.0
2017-06-30 07:15:00,1418722508.8,1338400768.0
2017-06-30 07:20:00,1418970726.4,1338413056.0
2017-06-30 07:25:00,1419092787.2,1338468761.6
2017-06-30 07:30:00,1419322163.2,1338491699.2
2017-06-30 07:35:00,1419569561.6,1338494976.0
2017-06-30 07:40:00,1419819417.6,1338499072.0
2017-06-30 07:45:00,1421210419.2,1338662912.0
2017-06-30 07:50:00,1420321587.2,1338671104.0
2017-06-30 07:55:00,1420570624.0,1338671104.0
2017-06-30 08:00:00,1420827033.6,1338716160.0
2017-06-30 08:05:00,1421032652.8,1338867712.0
2017-06-30 08:10:00,1421300531.2,1338880000.0
2017-06-30 08:15:00,1421552025.6,1338880000.0
2017-06-30 08:20:00,1421855948.8,1338872627.2
2017-06-30 08:25:00,1422170521.6,1338855424.0
2017-06-30 08:30:00,1422420377.6,1338859520.0
2017-06-30 08:35:00,1422668595.2,1338859520.0
2017-06-30 08:40:00,1423020032.0,1432479334.4
2017-06-30 08:45:00,1423399321.6,1338621952.0
2017-06-30 08:50:00,1423649177.6,1338626048.0
2017-06-30 08:55:00,1423889203.2,1338626048.0
2017-06-30 09:00:00,1424201318.4,1338370457.6
2017-06-30 09:05:00,1424485580.8,1338191872.0
2017-06-30 09:10:00,1424735436.8,1338195968.0
2017-06-30 09:15:00,1424973824.0,1338195968.0
2017-06-30 09:20:00,1425272832.0,1338020659.2
2017-06-30 09:25:00,1425552179.2,1337901056.0
2017-06-30 09:30:00,1425806131.2,1337910067.2
2017-06-30 09:35:00,1426050252.8,1337913344.0
2017-06-30 09:40:00,1426271436.8,1337851904.0
2017-06-30 09:45:00,1426504908.8,1337835520.0
2017-06-30 09:50:00,1426756403.2,1337843712.0
2017-06-30 09:55:00,1427002163.2,1337806848.0
2017-06-30 10:00:00,1427114393.6,1337674956.8
2017-06-30 10:05:00,1427365888.0,1337675776.0
2017-06-30 10:10:00,1427621478.4,1337679872.0
2017-06-30 10:15:00,1427864780.8,1431163699.2
2017-06-30 10:20:00,1428109721.6,1337323520.0
2017-06-30 10:25:00,1428348108.8,1337323520.0
2017-06-30 10:30:00,1428592230.4,1337335808.0
2017-06-30 10:35:00,1428808499.2,1337193267.2
2017-06-30 10:40:00,1428969062.4,1336987648.0
2017-06-30 10:45:00,1429202534.4,1336987648.0
2017-06-30 10:50:00,1429448294.4,1336991744.0
2017-06-30 10:55:00,1429572812.8,1336883609.6
2017-06-30 11:00:00,1429632614.4,1336725504.0
2017-06-30 11:05:00,1429879193.6,1336725504.0
2017-06-30 11:10:00,1430140518.4,1336733696.0
2017-06-30 11:15:00,1430260940.8,1336706662.4
2017-06-30 11:20:00,1430320742.4,1336664064.0
2017-06-30 11:25:00,1430569779.2,1336664064.0
2017-06-30 11:30:00,1430827827.2,1336691916.8
2017-06-30 11:35:00,1431021977.6,1336757452.8
2017-06-30 11:40:00,1431180902.4,1336827904.0
2017-06-30 11:45:00,1431426662.4,1336827904.0
2017-06-30 11:50:00,1431678156.8,1336832000.0
2017-06-30 11:55:00,1431941120.0,1336893440.0
