,c6913,c6631,c6630,c6628,c7124,c7120,c7119,c7121,c7122,c7123,c7116
2017-07-15 10:00:00,170301030.4,178932940.8,170602496.0,514173337.6,171503616.0,167963033.6,167473971.2,170631987.2,169236070.4,170424729.6,168697036.8
2017-07-15 10:05:00,170311680.0,178933760.0,170605772.8,514181529.6,171505254.4,167964672.0,167477248.0,170635264.0,169238528.0,170426368.0,168697856.0
2017-07-15 10:10:00,170318233.6,178937856.0,170613964.8,514189721.6,171511808.0,167975321.6,167487078.4,170647552.0,169245081.6,170434560.0,168706048.0
2017-07-15 10:15:00,170319872.0,178942771.2,170614784.0,514197094.4,171511808.0,167979417.6,167496908.8,170651648.0,169246720.0,170437836.8,168710963.2
2017-07-15 10:20:00,170338713.6,178954240.0,170631168.0,514213478.4,171524096.0,167993344.0,167510835.2,170659840.0,169253273.6,170450944.0,168728166.4
2017-07-15 10:25:00,170346086.4,178954240.0,170632806.4,514222489.6,171525734.4,167997440.0,167517388.8,170666393.6,169254912.0,170450944.0,168737996.8
2017-07-15 10:30:00,170361651.2,178966528.0,170639360.0,514238873.6,171532288.0,168005632.0,167526400.0,170674585.6,169258188.8,170455859.2,168761753.6
2017-07-15 10:35:00,170370662.4,178966528.0,170639360.0,514252800.0,171532288.0,168007270.4,167526400.0,170676224.0,169259008.0,170459136.0,168769126.4
2017-07-15 10:40:00,170382950.4,178974720.0,170647552.0,514270003.2,171540480.0,168017920.0,167537049.6,170688512.0,169267200.0,170467328.0,168780595.2
2017-07-15 10:45:00,170387046.4,178974720.0,170650009.6,514276556.8,171540480.0,168023654.4,167567360.0,170688512.0,169274572.8,170467328.0,168785510.4
2017-07-15 10:50:00,170399334.4,178978816.0,170655744.0,514288025.6,171544576.0,168036761.6,167574732.8,170697523.2,169278668.8,170480435.2,168795340.8
2017-07-15 10:55:00,170401792.0,178978816.0,170655744.0,514295398.4,171544576.0,168038400.0,167585382.4,170700800.0,169279488.0,170486169.6,168796979.2
2017-07-15 11:00:00,170409164.8,178987827.2,170663116.8,514310963.2,171548672.0,168042496.0,167614054.4,170708172.8,169285222.4,170503372.8,168810086.4
2017-07-15 11:05:00,170411622.4,179004211.2,170668851.2,514315878.4,171548672.0,168044953.6,167619788.8,170708992.0,169287680.0,170504192.0,168816640.0
2017-07-15 11:10:00,170422272.0,179018956.8,170686873.6,514327347.2,171560960.0,168054784.0,167632896.0,170717184.0,169294233.6,170512384.0,168831385.6
2017-07-15 11:15:00,170424729.6,179027968.0,170691788.8,514330624.0,171565056.0,168058060.8,167632896.0,170717184.0,169295872.0,170512384.0,168837120.0
2017-07-15 11:20:00,170434560.0,179053363.2,170700800.0,514338816.0,171569152.0,168062976.0,167640268.8,170721280.0,169299148.8,170516480.0,168842854.4
2017-07-15 11:25:00,170434560.0,179061555.2,170704896.0,514344550.4,171570790.4,168064614.4,167644364.8,170726195.2,169299968.0,170516480.0,168848588.8
2017-07-15 11:30:00,208541286.4,217097011.2,209711923.2,541207756.8,210584371.2,207125708.8,206827520.0,209907712.0,195516006.4,213476966.4,207479603.2
2017-07-15 11:35:00,235325030.4,243933184.0,236003328.0,579754393.6,236331008.0,233488384.0,232452096.0,235511808.0,234085580.8,242749440.0,233672704.0
2017-07-15 11:40:00,235339776.0,242120294.4,235970560.0,579701145.6,236335104.0,233506406.4,232456192.0,235515904.0,234093772.8,242757632.0,233679257.6
2017-07-15 11:45:00,235339776.0,234835968.0,235823104.0,579704422.4,236335104.0,233508864.0,232465203.2,235519180.8,234094592.0,242764185.6,233689088.0
2017-07-15 11:50:00,235356160.0,234849894.4,235828838.4,579714252.8,236339200.0,233512960.0,232484044.8,235528192.0,234097868.8,242769920.0,233698099.2
2017-07-15 11:55:00,235364352.0,234856448.0,235834572.8,579719987.2,236339200.0,233516236.8,232484864.0,235536384.0,234098688.0,242769920.0,233701376.0
2017-07-15 12:00:00,235376640.0,234868736.0,235850956.8,579735552.0,236359680.0,233529344.0,232496332.8,235547852.8,234108518.4,242778112.0,233713664.0
2017-07-15 12:05:00,235384832.0,234876928.0,235851776.0,579739648.0,236359680.0,233529344.0,232497971.2,235548672.0,234110976.0,242779750.4,233721036.8
2017-07-15 12:10:00,235389747.2,234882662.4,235855872.0,579751936.0,236363776.0,233544089.6,232505344.0,235552768.0,234117529.6,242790400.0,233733324.8
2017-07-15 12:15:00,235397120.0,234888396.8,235859968.0,591106867.2,236363776.0,233545728.0,232512716.8,235552768.0,234119168.0,242790400.0,233734144.0
2017-07-15 12:20:00,235413504.0,234904780.8,235868160.0,636521676.8,236371968.0,233553920.0,232526643.2,235560960.0,234125721.6,242799411.2,233745612.8
2017-07-15 12:25:00,235421696.0,234907238.4,235868160.0,636527411.2,236371968.0,233553920.0,232534016.0,235569152.0,234128179.2,242805964.8,233761996.8
2017-07-15 12:30:00,235438080.0,234913792.0,235872256.0,636538060.8,236376064.0,233562112.0,232558592.0,235581440.0,234138009.6,242819072.0,233793126.4
2017-07-15 12:35:00,235439718.4,234913792.0,235873075.2,636545433.6,236376064.0,233562112.0,232558592.0,235581440.0,234139648.0,242821529.6,233803776.0
2017-07-15 12:40:00,235450368.0,234932633.6,235884544.0,636556902.4,236388352.0,233577676.8,232566784.0,235589632.0,234146201.6,242831360.0,233814425.6
2017-07-15 12:45:00,235450368.0,234942464.0,235884544.0,636560998.4,236388352.0,233580134.4,232566784.0,235589632.0,234147840.0,242832179.2,233832448.0
2017-07-15 12:50:00,235458560.0,234946560.0,235892736.0,636572467.2,236392448.0,233586688.0,232578252.8,235598643.2,234151116.8,242839552.0,233836544.0
2017-07-15 12:55:00,235458560.0,234947379.2,235892736.0,636575744.0,236394086.4,233586688.0,232585625.6,235601920.0,234151936.0,242843648.0,233836544.0
2017-07-15 13:00:00,235463475.2,234954752.0,235909939.2,636592128.0,236404736.0,233590784.0,232591360.0,235606016.0,234155212.8,242848563.2,233857024.0
2017-07-15 13:05:00,235466752.0,234954752.0,235917312.0,636596224.0,236404736.0,233594060.8,232591360.0,235606016.0,234156032.0,242858393.6,233859481.6
2017-07-15 13:10:00,235478220.8,234966220.8,235929600.0,636607692.8,236412928.0,233603072.0,232599552.0,235614208.0,234165862.4,242872320.0,233879961.6
2017-07-15 13:15:00,235485593.6,234972774.4,235933696.0,636616704.0,236412928.0,233603072.0,232599552.0,235618304.0,234168320.0,242872320.0,233894707.2
2017-07-15 13:20:00,235502796.8,234992435.2,235941888.0,636627353.6,236417024.0,233607168.0,232606924.8,235622400.0,234171596.8,242876416.0,233902080.0
2017-07-15 13:25:00,235508531.2,234995712.0,235941888.0,636630630.4,236417024.0,233608806.4,232607744.0,235624038.4,234175692.8,242878054.4,233908633.6
2017-07-15 13:30:00,235527372.8,235008000.0,235950899.2,636642918.4,236429312.0,233623552.0,232628224.0,235637145.6,234187161.6,242888704.0,233926656.0
2017-07-15 13:35:00,235533926.4,235008000.0,235958272.0,636648652.8,236429312.0,233623552.0,232628224.0,235638784.0,234188800.0,242888704.0,233928294.4
2017-07-15 13:40:00,235542937.6,235018649.6,235972198.4,636658483.2,236433408.0,233627648.0,232632320.0,235642880.0,234192076.8,242892800.0,233934848.0
2017-07-15 13:45:00,235544576.0,235020288.0,235982848.0,636665856.0,236437504.0,233627648.0,232632320.0,235642880.0,234192896.0,242892800.0,233937305.6
2017-07-15 13:50:00,235548672.0,235024384.0,235986944.0,636674048.0,236441600.0,233631744.0,232641331.2,235648614.4,234196172.8,242896896.0,233944678.4
2017-07-15 13:55:00,235552768.0,235024384.0,235986944.0,636683059.2,236441600.0,233635840.0,232647065.6,235655168.0,234196992.0,242896896.0,233948774.4
2017-07-15 14:00:00,235575705.6,235044044.8,235999232.0,636709273.6,236454707.2,233655500.8,232665907.2,235675648.0,234213376.0,242915737.6,233970073.6
