,c6913,c6631,c6630,c6628,c7124,c7120,c7119,c7121,c7122,c7123,c7116
2017-07-15 14:20:00,292.5,297.0,324.0,292.5,270.0,274.5,279.0,265.5,292.5,270.0,265.5
2017-07-15 14:25:00,256.5,301.5,315.0,301.5,270.0,265.5,288.0,274.5,288.0,283.5,279.0
2017-07-15 14:30:00,256.5,297.0,310.5,319.5,265.5,283.5,274.5,288.0,279.0,261.0,270.0
2017-07-15 14:35:00,255.6,309.6,302.4,309.6,274.5,274.5,279.0,274.5,283.5,252.0,274.5
2017-07-15 14:40:00,265.5,288.0,315.0,306.0,292.5,265.5,265.5,279.0,279.0,279.0,283.5
2017-07-15 14:45:00,261.0,301.5,310.5,319.5,266.4,280.8,302.4,259.2,291.6,255.6,270.0
2017-07-15 14:50:00,279.0,297.0,297.0,319.5,274.5,274.5,288.0,274.5,283.5,270.0,252.0
2017-07-15 14:55:00,265.5,301.5,301.5,319.5,256.5,274.5,270.0,279.0,279.0,265.5,270.0
2017-07-15 15:00:00,265.5,297.0,324.0,319.5,261.0,274.5,292.5,279.0,274.5,265.5,261.0
2017-07-15 15:05:00,279.0,306.0,324.0,324.0,252.0,274.5,279.0,274.5,292.5,265.5,252.0
2017-07-15 15:10:00,279.0,310.5,324.0,306.0,270.0,283.5,274.5,270.0,297.0,265.5,270.0
2017-07-15 15:15:00,262.8,298.8,309.6,316.8,252.0,274.5,274.5,288.0,279.0,261.0,265.5
2017-07-15 15:20:00,279.0,297.0,324.0,319.5,256.5,279.0,283.5,261.0,288.0,261.0,270.0
2017-07-15 15:25:00,279.0,297.0,297.0,301.5,255.6,277.2,266.4,262.8,266.4,266.4,266.4
2017-07-15 15:30:00,283.5,301.5,306.0,301.5,265.5,279.0,292.5,261.0,265.5,265.5,279.0
2017-07-15 15:35:00,274.5,297.0,297.0,306.0,265.5,261.0,288.0,265.5,292.5,265.5,283.5
2017-07-15 15:40:00,265.5,297.0,319.5,297.0,274.5,261.0,274.5,283.5,274.5,283.5,270.0
2017-07-15 15:45:00,283.5,306.0,324.0,306.0,283.5,288.0,274.5,265.5,274.5,270.0,261.0
2017-07-15 15:50:00,261.0,297.0,324.0,306.0,252.0,274.5,270.0,279.0,283.5,279.0,270.0
2017-07-15 15:55:00,288.0,306.0,324.0,302.4,283.5,279.0,279.0,283.5,274.5,261.0,274.5
2017-07-15 16:00:00,277.2,315.0,319.5,306.0,261.0,274.5,261.0,283.5,261.0,274.5,265.5
2017-07-15 16:05:00,279.0,297.0,310.5,310.5,270.0,288.0,288.0,280.8,295.2,259.2,270.0
2017-07-15 16:10:00,270.0,306.0,310.5,315.0,279.0,261.0,265.5,265.5,301.5,261.0,256.5
2017-07-15 16:15:00,292.5,297.0,315.0,319.5,265.5,274.5,274.5,274.5,279.0,265.5,270.0
2017-07-15 16:20:00,288.0,306.0,319.5,306.0,270.0,274.5,279.0,274.5,274.5,261.0,283.5
2017-07-15 16:25:00,279.0,301.5,310.5,315.0,283.5,279.0,279.0,274.5,288.0,265.5,279.0
2017-07-15 16:30:00,279.0,297.0,319.5,310.5,283.5,274.5,274.5,301.5,283.5,270.0,274.5
2017-07-15 16:35:00,274.5,310.5,319.5,306.0,265.5,270.0,279.0,279.0,292.5,261.0,261.0
2017-07-15 16:40:00,288.0,295.2,324.0,309.6,261.0,274.5,274.5,279.0,283.5,270.0,274.5
2017-07-15 16:45:00,270.0,310.5,324.0,301.5,256.5,274.5,297.0,288.0,274.5,265.5,283.5
2017-07-15 16:50:00,274.5,301.5,315.0,306.0,266.4,288.0,273.6,277.2,288.0,262.8,288.0
2017-07-15 16:55:00,270.0,297.0,310.5,315.0,274.5,288.0,297.0,292.5,288.0,265.5,265.5
2017-07-15 17:00:00,283.5,301.5,310.5,301.5,265.5,279.0,288.0,279.0,292.5,265.5,261.0
2017-07-15 17:05:00,274.5,297.0,306.0,315.0,265.5,274.5,274.5,292.5,297.0,265.5,274.5
2017-07-15 17:10:00,283.5,306.0,319.5,324.0,265.5,279.0,279.0,265.5,283.5,270.0,265.5
2017-07-15 17:15:00,270.0,283.5,319.5,301.5,265.5,274.5,283.5,283.5,292.5,256.5,270.0
2017-07-15 17:20:00,279.0,298.8,316.8,280.8,261.0,279.0,274.5,261.0,297.0,279.0,265.5
2017-07-15 17:25:00,277.2,297.0,310.5,310.5,279.0,283.5,279.0,256.5,292.5,261.0,270.0
2017-07-15 17:30:00,279.0,310.5,324.0,306.0,277.2,277.2,277.2,277.2,295.2,259.2,280.8
2017-07-15 17:35:00,279.0,288.0,310.5,310.5,279.0,288.0,274.5,283.5,297.0,274.5,270.0
2017-07-15 17:40:00,274.5,297.0,297.0,319.5,265.5,283.5,261.0,274.5,261.0,265.5,265.5
2017-07-15 17:45:00,265.5,306.0,310.5,310.5,283.5,274.5,270.0,283.5,274.5,261.0,270.0
2017-07-15 17:50:00,283.5,297.0,310.5,301.5,252.0,270.0,265.5,279.0,274.5,265.5,265.5
2017-07-15 17:55:00,270.0,306.0,310.5,288.0,252.0,279.0,274.5,274.5,292.5,247.5,274.5
2017-07-15 18:00:00,256.5,295.2,291.6,306.0,261.0,283.5,274.5,279.0,274.5,274.5,270.0
2017-07-15 18:05:00,277.2,292.5,306.0,319.5,261.0,283.5,288.0,279.0,297.0,247.5,283.5
2017-07-15 18:10:00,288.0,292.5,301.5,306.0,266.4,277.2,288.0,288.0,277.2,255.6,273.6
2017-07-15 18:15:00,261.0,297.0,310.5,297.0,265.5,274.5,288.0,283.5,270.0,279.0,274.5
2017-07-15 18:20:00,270.0,306.0,324.0,306.0,252.0,274.5,274.5,279.0,274.5,283.5,279.0
2017-07-15 18:25:00,274.5,306.0,319.5,315.0,270.0,279.0,288.0,265.5,274.5,270.0,274.5
2017-07-15 18:30:00,270.0,301.5,310.5,315.0,270.0,288.0,283.5,274.5,288.0,265.5,283.5
2017-07-15 18:35:00,261.0,297.0,324.0,315.0,265.5,279.0,279.0,265.5,274.5,270.0,265.5
2017-07-15 18:40:00,274.5,292.5,297.0,297.0,252.0,283.5,283.5,279.0,297.0,256.5,256.5
2017-07-15 18:45:00,288.0,306.0,316.8,295.2,283.5,274.5,288.0,279.0,274.5,270.0,270.0
2017-07-15 18:50:00,273.6,297.0,324.0,292.5,270.0,283.5,283.5,279.0,283.5,261.0,261.0
2017-07-15 18:55:00,270.0,310.5,310.5,315.0,283.5,274.5,277.2,279.0,297.0,261.0,273.6
2017-07-15 19:00:00,279.0,297.0,310.5,306.0,273.6,270.0,274.5,280.8,291.6,262.8,265.5
2017-07-15 19:05:00,270.0,297.0,324.0,301.5,261.0,270.0,279.0,274.5,279.0,261.0,283.5
2017-07-15 19:10:00,270.0,292.5,292.5,297.0,261.0,279.0,283.5,279.0,265.5,274.5,274.5
2017-07-15 19:15:00,270.0,301.5,310.5,301.5,252.0,288.0,288.0,279.0,288.0,252.0,261.0
2017-07-15 19:20:00,265.5,306.0,310.5,288.0,279.0,270.0,265.5,279.0,270.0,261.0,279.0
2017-07-15 19:25:00,265.5,306.0,310.5,288.0,256.5,288.0,297.0,279.0,283.5,283.5,274.5
2017-07-15 19:30:00,252.0,309.6,295.2,302.4,265.5,288.0,279.0,274.5,283.5,265.5,270.0
2017-07-15 19:35:00,262.8,306.0,310.5,319.5,265.5,261.0,274.5,270.0,283.5,270.0,270.0
