,c6643,c6947
2017-06-30 03:10:00,319.5,292.5
2017-06-30 03:15:00,310.5,288.0
2017-06-30 03:20:00,319.5,301.5
2017-06-30 03:25:00,315.0,301.5
2017-06-30 03:30:00,319.5,306.0
2017-06-30 03:35:00,301.5,297.0
2017-06-30 03:40:00,306.0,306.0
2017-06-30 03:45:00,310.5,288.0
2017-06-30 03:50:00,315.0,306.0
2017-06-30 03:55:00,319.5,301.5
2017-06-30 04:00:00,310.5,283.5
2017-06-30 04:05:00,319.5,288.0
2017-06-30 04:10:00,301.5,288.0
2017-06-30 04:15:00,324.0,301.5
2017-06-30 04:20:00,324.0,297.0
2017-06-30 04:25:00,319.5,279.0
2017-06-30 04:30:00,315.0,292.5
2017-06-30 04:35:00,301.5,292.5
2017-06-30 04:40:00,306.0,274.5
2017-06-30 04:45:00,288.0,306.0
2017-06-30 04:50:00,301.5,301.5
2017-06-30 04:55:00,298.8,301.5
2017-06-30 05:00:00,319.5,288.0
2017-06-30 05:05:00,310.5,288.0
2017-06-30 05:10:00,310.5,288.0
2017-06-30 05:15:00,306.0,306.0
2017-06-30 05:20:00,310.5,297.0
2017-06-30 05:25:00,310.5,301.5
2017-06-30 05:30:00,313.2,301.5
2017-06-30 05:35:00,324.0,283.5
2017-06-30 05:40:00,315.0,297.0
2017-06-30 05:45:00,306.0,295.2
2017-06-30 05:50:00,315.0,270.0
2017-06-30 05:55:00,319.5,297.0
2017-06-30 06:00:00,319.5,292.5
2017-06-30 06:05:00,315.0,279.0
2017-06-30 06:10:00,319.5,292.5
2017-06-30 06:15:00,315.0,301.5
2017-06-30 06:20:00,306.0,279.0
2017-06-30 06:25:00,306.0,292.5
2017-06-30 06:30:00,300.0,306.0
2017-06-30 06:35:00,292.5,301.5
2017-06-30 06:40:00,310.5,283.5
2017-06-30 06:45:00,306.0,277.2
2017-06-30 06:50:00,324.0,279.0
2017-06-30 06:55:00,301.5,292.5
2017-06-30 07:00:00,310.5,310.5
2017-06-30 07:05:00,324.0,301.5
2017-06-30 07:10:00,310.5,292.5
2017-06-30 07:15:00,315.0,306.0
2017-06-30 07:20:00,318.0,301.5
2017-06-30 07:25:00,315.0,292.5
2017-06-30 07:30:00,310.5,288.0
2017-06-30 07:35:00,306.0,292.5
2017-06-30 07:40:00,306.0,279.0
2017-06-30 07:45:00,313.2,297.0
2017-06-30 07:50:00,306.0,283.5
2017-06-30 07:55:00,312.0,306.0
2017-06-30 08:00:00,310.5,301.5
2017-06-30 08:05:00,319.5,294.0
2017-06-30 08:10:00,315.0,295.2
2017-06-30 08:15:00,324.0,301.5
2017-06-30 08:20:00,319.5,292.5
2017-06-30 08:25:00,297.0,306.0
2017-06-30 08:30:00,315.0,288.0
2017-06-30 08:35:00,288.0,301.5
2017-06-30 08:40:00,292.5,301.5
2017-06-30 08:45:00,310.5,292.5
2017-06-30 08:50:00,319.5,283.5
2017-06-30 08:55:00,310.5,301.5
2017-06-30 09:00:00,310.5,301.5
2017-06-30 09:05:00,319.5,301.5
2017-06-30 09:10:00,324.0,301.5
2017-06-30 09:15:00,319.5,301.5
2017-06-30 09:20:00,306.0,292.5
2017-06-30 09:25:00,319.5,297.0
2017-06-30 09:30:00,306.0,297.0
2017-06-30 09:35:00,301.5,288.0
2017-06-30 09:40:00,310.5,297.0
2017-06-30 09:45:00,301.5,283.5
2017-06-30 09:50:00,297.0,301.5
2017-06-30 09:55:00,310.5,297.0
2017-06-30 10:00:00,306.0,306.0
2017-06-30 10:05:00,310.5,297.0
2017-06-30 10:10:00,301.5,297.0
2017-06-30 10:15:00,319.5,301.5
2017-06-30 10:20:00,310.5,297.0
2017-06-30 10:25:00,315.0,297.0
2017-06-30 10:30:00,306.0,297.0
2017-06-30 10:35:00,301.5,297.0
2017-06-30 10:40:00,324.0,294.0
2017-06-30 10:45:00,324.0,292.5
2017-06-30 10:50:00,324.0,283.5
2017-06-30 10:55:00,302.4,301.5
2017-06-30 11:00:00,315.0,302.4
2017-06-30 11:05:00,301.5,306.0
2017-06-30 11:10:00,319.5,292.5
2017-06-30 11:15:00,306.0,283.5
2017-06-30 11:20:00,310.5,288.0
2017-06-30 11:25:00,315.0,297.0
2017-06-30 11:30:00,310.5,292.5
2017-06-30 11:35:00,315.0,288.0
2017-06-30 11:40:00,292.5,292.5
2017-06-30 11:45:00,310.5,292.5
2017-06-30 11:50:00,315.0,297.0
2017-06-30 11:55:00,315.0,297.0
2017-06-30 12:00:00,301.5,297.0
2017-06-30 12:05:00,310.5,292.5
2017-06-30 12:10:00,324.0,292.5
2017-06-30 12:15:00,306.0,301.5
2017-06-30 12:20:00,297.0,292.5
2017-06-30 12:25:00,297.0,292.5
2017-06-30 12:30:00,310.5,297.0
2017-06-30 12:35:00,324.0,310.5
2017-06-30 12:40:00,315.0,274.5
2017-06-30 12:45:00,310.5,292.5
2017-06-30 12:50:00,288.0,301.5
2017-06-30 12:55:00,310.5,306.0
2017-06-30 13:00:00,306.0,301.5
2017-06-30 13:05:00,306.0,297.0
